Departure_Station	Destination_Station	One_Way_Ticket	EasyCard	EasyCard_Senior_Disabled
麟光	忠義	50	40	20
麟光	關渡	50	40	20
麟光	竹圍	55	44	22
麟光	紅樹林	55	44	22
麟光	淡水	60	48	24
麟光	頂埔	50	36	18
麟光	永寧	45	36	18
麟光	土城	45	36	18
麟光	海山	45	36	18
麟光	亞東醫院	40	32	16
麟光	府中	40	32	16
麟光	板橋	35	28	14
麟光	新埔	35	28	14
麟光	江子翠	35	28	14
麟光	龍山寺	30	24	12
麟光	西門	25	20	10
麟光	善導寺	25	20	10
麟光	忠孝新生	20	16	8
麟光	忠孝復興	20	16	8
麟光	忠孝敦化	20	16	8
麟光	國父紀念館	20	16	8
麟光	市政府	25	20	10
麟光	永春	25	20	10
麟光	後山埤	25	20	10
麟光	昆陽	30	24	12
麟光	南港	30	24	12
麟光	南港展覽館	35	28	14
麟光	象山	25	20	10
麟光	世貿中心	20	16	8
麟光	信義安和	20	16	8
麟光	大安	20	16	8
麟光	大安森林公園	20	16	8
麟光	北門	30	24	12
麟光	中山	25	20	10
麟光	松江南京	25	20	10
麟光	南京復興	20	16	8
麟光	台北小巨蛋	25	20	10
麟光	南京三民	25	20	10
麟光	松山	30	24	12
麟光	輔大	45	36	18
麟光	新莊	40	32	16
麟光	頭前庄	40	32	16
麟光	先嗇宮	35	28	14
麟光	三重	35	28	14
麟光	菜寮	35	28	14
麟光	台北橋	30	24	12
麟光	大橋頭	30	24	12
麟光	民權西路	30	24	12
麟光	中山國小	25	20	10
麟光	行天宮	25	20	10
麟光	松江南京	25	20	10
麟光	忠孝新生	20	16	8
麟光	東門	20	16	8
麟光	蘆洲	40	32	16
麟光	三民高中	35	28	14
麟光	徐匯中學	35	28	14
麟光	三和國中	35	28	14
麟光	三重國小	30	24	12
麟光	迴龍	50	40	20
麟光	丹鳳	45	36	18
辛亥	松山機場	30	24	12
辛亥	中山國中	25	20	10
辛亥	南京東路	25	20	10
辛亥	忠孝復興	25	20	10
辛亥	大安	20	16	8
辛亥	科技大樓	20	16	8
辛亥	六張犁	20	16	8
辛亥	麟光	20	16	8
辛亥	辛亥	20	16	8
辛亥	萬芳醫院	20	16	8
辛亥	萬芳社區	20	16	8
辛亥	木柵	20	16	8
辛亥	動物園	20	16	8
辛亥	大直	35	28	14
辛亥	劍南路	35	28	14
辛亥	西湖	40	32	16
辛亥	港墘	40	32	16
辛亥	文德	40	32	16
辛亥	內湖	45	36	18
辛亥	大湖公園	45	36	18
辛亥	葫洲	40	32	16
辛亥	東湖	40	32	16
辛亥	南港軟體園區	35	28	14
辛亥	南港展覽館	35	28	14
辛亥	小碧潭	40	32	16
辛亥	新店	40	32	16
辛亥	新店市公所	40	32	16
辛亥	七張	35	28	14
辛亥	大坪林	35	28	14
辛亥	景美	35	28	14
辛亥	萬隆	30	24	12
辛亥	公館	30	24	12
辛亥	台電大樓	30	24	12
辛亥	古亭	25	20	10
辛亥	中正紀念堂	25	20	10
辛亥	小南門	30	24	12
辛亥	頂溪	30	24	12
辛亥	永安市場	30	24	12
辛亥	景安	35	28	14
辛亥	南勢角	35	28	14
辛亥	臺大醫院	30	24	12
辛亥	台北車站	25	20	10
辛亥	台北車站	25	20	10
辛亥	中山	30	24	12
辛亥	雙連	30	24	12
辛亥	民權西路	30	24	12
辛亥	圓山	30	24	12
辛亥	劍潭	35	28	14
辛亥	士林	35	28	14
辛亥	芝山	40	32	16
辛亥	明德	40	32	16
辛亥	石牌	40	32	16
辛亥	唭哩岸	45	36	18
辛亥	奇岩	45	36	18
辛亥	北投	45	36	18
辛亥	新北投	45	36	18
辛亥	復興崗	50	40	20
辛亥	忠義	50	40	20
辛亥	關渡	50	40	20
辛亥	竹圍	55	44	22
辛亥	紅樹林	55	44	22
辛亥	淡水	60	48	24
辛亥	頂埔	55	40	20
辛亥	永寧	50	40	20
辛亥	土城	50	40	20
辛亥	海山	45	36	18
辛亥	亞東醫院	45	36	18
辛亥	府中	40	32	16
辛亥	板橋	40	32	16
辛亥	新埔	40	32	16
辛亥	江子翠	35	28	14
辛亥	龍山寺	30	24	12
辛亥	西門	30	24	12
辛亥	善導寺	25	20	10
辛亥	忠孝新生	25	20	10
辛亥	忠孝復興	25	20	10
辛亥	忠孝敦化	25	20	10
辛亥	國父紀念館	25	20	10
辛亥	市政府	25	20	10
辛亥	永春	30	24	12
辛亥	後山埤	30	24	12
辛亥	昆陽	30	24	12
辛亥	南港	35	28	14
辛亥	南港展覽館	35	28	14
辛亥	象山	25	20	10
辛亥	世貿中心	25	20	10
辛亥	信義安和	25	20	10
辛亥	大安	20	16	8
辛亥	大安森林公園	25	20	10
辛亥	北門	30	24	12
辛亥	中山	30	24	12
辛亥	松江南京	25	20	10
辛亥	南京復興	25	20	10
辛亥	台北小巨蛋	25	20	10
辛亥	南京三民	30	24	12
辛亥	松山	30	24	12
辛亥	輔大	45	36	18
辛亥	新莊	45	36	18
辛亥	頭前庄	40	32	16
辛亥	先嗇宮	40	32	16
辛亥	三重	35	28	14
辛亥	菜寮	35	28	14
辛亥	台北橋	35	28	14
辛亥	大橋頭	30	24	12
辛亥	民權西路	30	24	12
辛亥	中山國小	30	24	12
辛亥	行天宮	30	24	12
辛亥	松江南京	25	20	10
辛亥	忠孝新生	25	20	10
辛亥	東門	25	20	10
辛亥	蘆洲	40	32	16
辛亥	三民高中	40	32	16
辛亥	徐匯中學	40	32	16
辛亥	三和國中	35	28	14
辛亥	三重國小	35	28	14
辛亥	迴龍	50	40	20
辛亥	丹鳳	50	40	20
萬芳醫院	松山機場	30	24	12
萬芳醫院	中山國中	30	24	12
萬芳醫院	南京東路	25	20	10
萬芳醫院	忠孝復興	25	20	10
萬芳醫院	大安	25	20	10
萬芳醫院	科技大樓	20	16	8
萬芳醫院	六張犁	20	16	8
萬芳醫院	麟光	20	16	8
萬芳醫院	辛亥	20	16	8
萬芳醫院	萬芳醫院	20	16	8
萬芳醫院	萬芳社區	20	16	8
萬芳醫院	木柵	20	16	8
萬芳醫院	動物園	20	16	8
萬芳醫院	大直	35	28	14
萬芳醫院	劍南路	35	28	14
萬芳醫院	西湖	40	32	16
萬芳醫院	港墘	40	32	16
萬芳醫院	文德	40	32	16
萬芳醫院	內湖	45	36	18
萬芳醫院	大湖公園	45	36	18
萬芳醫院	葫洲	40	32	16
萬芳醫院	東湖	40	32	16
萬芳醫院	南港軟體園區	40	32	16
萬芳醫院	南港展覽館	35	28	14
萬芳醫院	小碧潭	40	32	16
萬芳醫院	新店	40	32	16
萬芳醫院	新店市公所	40	32	16
萬芳醫院	七張	40	32	16
萬芳醫院	大坪林	35	28	14
萬芳醫院	景美	35	28	14
萬芳醫院	萬隆	35	28	14
萬芳醫院	公館	30	24	12
萬芳醫院	台電大樓	30	24	12
萬芳醫院	古亭	30	24	12
萬芳醫院	中正紀念堂	30	24	12
萬芳醫院	小南門	30	24	12
萬芳醫院	頂溪	30	24	12
萬芳醫院	永安市場	35	28	14
萬芳醫院	景安	35	28	14
萬芳醫院	南勢角	35	28	14
萬芳醫院	臺大醫院	30	24	12
萬芳醫院	台北車站	30	24	12
萬芳醫院	台北車站	30	24	12
萬芳醫院	中山	30	24	12
萬芳醫院	雙連	30	24	12
萬芳醫院	民權西路	30	24	12
萬芳醫院	圓山	35	28	14
萬芳醫院	劍潭	35	28	14
萬芳醫院	士林	40	32	16
萬芳醫院	芝山	40	32	16
萬芳醫院	明德	40	32	16
萬芳醫院	石牌	40	32	16
萬芳醫院	唭哩岸	45	36	18
萬芳醫院	奇岩	45	36	18
萬芳醫院	北投	45	36	18
萬芳醫院	新北投	50	40	20
萬芳醫院	復興崗	50	40	20
萬芳醫院	忠義	50	40	20
萬芳醫院	關渡	55	44	22
萬芳醫院	竹圍	55	44	22
萬芳醫院	紅樹林	60	48	24
萬芳醫院	淡水	60	48	24
萬芳醫院	頂埔	55	40	20
萬芳醫院	永寧	50	40	20
萬芳醫院	土城	50	40	20
萬芳醫院	海山	45	36	18
萬芳醫院	亞東醫院	45	36	18
萬芳醫院	府中	40	32	16
萬芳醫院	板橋	40	32	16
萬芳醫院	新埔	40	32	16
萬芳醫院	江子翠	40	32	16
萬芳醫院	龍山寺	30	24	12
萬芳醫院	西門	30	24	12
萬芳醫院	善導寺	30	24	12
萬芳醫院	忠孝新生	25	20	10
萬芳醫院	忠孝復興	25	20	10
萬芳醫院	忠孝敦化	25	20	10
萬芳醫院	國父紀念館	25	20	10
萬芳醫院	市政府	30	24	12
萬芳醫院	永春	30	24	12
萬芳醫院	後山埤	30	24	12
萬芳醫院	昆陽	35	28	14
萬芳醫院	南港	35	28	14
萬芳醫院	南港展覽館	35	28	14
萬芳醫院	象山	25	20	10
萬芳醫院	世貿中心	25	20	10
萬芳醫院	信義安和	25	20	10
萬芳醫院	大安	25	20	10
萬芳醫院	大安森林公園	25	20	10
萬芳醫院	北門	30	24	12
萬芳醫院	中山	30	24	12
萬芳醫院	松江南京	30	24	12
萬芳醫院	南京復興	25	20	10
萬芳醫院	台北小巨蛋	30	24	12
萬芳醫院	南京三民	30	24	12
萬芳醫院	松山	30	24	12
萬芳醫院	輔大	50	40	20
萬芳醫院	新莊	45	36	18
萬芳醫院	頭前庄	45	36	18
萬芳醫院	先嗇宮	40	32	16
萬芳醫院	三重	40	32	16
萬芳醫院	菜寮	35	28	14
萬芳醫院	台北橋	35	28	14
萬芳醫院	大橋頭	35	28	14
萬芳醫院	民權西路	30	24	12
萬芳醫院	中山國小	30	24	12
萬芳醫院	行天宮	30	24	12
萬芳醫院	松江南京	30	24	12
萬芳醫院	忠孝新生	25	20	10
萬芳醫院	東門	25	20	10
萬芳醫院	蘆洲	45	36	18
萬芳醫院	三民高中	40	32	16
萬芳醫院	徐匯中學	40	32	16
萬芳醫院	三和國中	40	32	16
萬芳醫院	三重國小	35	28	14
萬芳醫院	迴龍	50	40	20
萬芳醫院	丹鳳	50	40	20
萬芳社區	松山機場	30	24	12
萬芳社區	中山國中	30	24	12
萬芳社區	南京東路	30	24	12
萬芳社區	忠孝復興	25	20	10
萬芳社區	大安	25	20	10
萬芳社區	科技大樓	25	20	10
萬芳社區	六張犁	20	16	8
萬芳社區	麟光	20	16	8
萬芳社區	辛亥	20	16	8
萬芳社區	萬芳醫院	20	16	8
萬芳社區	萬芳社區	20	16	8
萬芳社區	木柵	20	16	8
萬芳社區	動物園	20	16	8
萬芳社區	大直	35	28	14
萬芳社區	劍南路	40	32	16
萬芳社區	西湖	40	32	16
萬芳社區	港墘	40	32	16
萬芳社區	文德	45	36	18
萬芳社區	內湖	45	36	18
萬芳社區	大湖公園	45	36	18
萬芳社區	葫洲	45	36	18
萬芳社區	東湖	40	32	16
萬芳社區	南港軟體園區	40	32	16
萬芳社區	南港展覽館	40	32	16
萬芳社區	小碧潭	45	36	18
萬芳社區	新店	45	36	18
萬芳社區	新店市公所	40	32	16
萬芳社區	七張	40	32	16
萬芳社區	大坪林	40	32	16
萬芳社區	景美	35	28	14
萬芳社區	萬隆	35	28	14
萬芳社區	公館	35	28	14
萬芳社區	台電大樓	30	24	12
萬芳社區	古亭	30	24	12
萬芳社區	中正紀念堂	30	24	12
萬芳社區	小南門	30	24	12
萬芳社區	頂溪	35	28	14
萬芳社區	永安市場	35	28	14
萬芳社區	景安	35	28	14
萬芳社區	南勢角	40	32	16
萬芳社區	臺大醫院	30	24	12
萬芳社區	台北車站	30	24	12
萬芳社區	台北車站	30	24	12
萬芳社區	中山	30	24	12
萬芳社區	雙連	35	28	14
萬芳社區	民權西路	35	28	14
萬芳社區	圓山	35	28	14
萬芳社區	劍潭	40	32	16
萬芳社區	士林	40	32	16
萬芳社區	芝山	40	32	16
萬芳社區	明德	45	36	18
萬芳社區	石牌	45	36	18
萬芳社區	唭哩岸	45	36	18
萬芳社區	奇岩	45	36	18
萬芳社區	北投	50	40	20
萬芳社區	新北投	50	40	20
萬芳社區	復興崗	50	40	20
萬芳社區	忠義	55	44	22
萬芳社區	關渡	55	44	22
萬芳社區	竹圍	55	44	22
萬芳社區	紅樹林	60	48	24
萬芳社區	淡水	60	48	24
萬芳社區	頂埔	55	44	22
萬芳社區	永寧	55	44	22
萬芳社區	土城	50	40	20
萬芳社區	海山	50	40	20
萬芳社區	亞東醫院	45	36	18
萬芳社區	府中	45	36	18
萬芳社區	板橋	45	36	18
萬芳社區	新埔	40	32	16
萬芳社區	江子翠	40	32	16
萬芳社區	龍山寺	35	28	14
萬芳社區	西門	30	24	12
萬芳社區	善導寺	30	24	12
萬芳社區	忠孝新生	30	24	12
萬芳社區	忠孝復興	25	20	10
萬芳社區	忠孝敦化	25	20	10
萬芳社區	國父紀念館	30	24	12
萬芳社區	市政府	30	24	12
萬芳社區	永春	30	24	12
萬芳社區	後山埤	35	28	14
萬芳社區	昆陽	35	28	14
萬芳社區	南港	35	28	14
萬芳社區	南港展覽館	40	32	16
萬芳社區	象山	30	24	12
萬芳社區	世貿中心	30	24	12
萬芳社區	信義安和	25	20	10
萬芳社區	大安	25	20	10
萬芳社區	大安森林公園	25	20	10
萬芳社區	北門	35	28	14
萬芳社區	中山	30	24	12
萬芳社區	松江南京	30	24	12
萬芳社區	南京復興	30	24	12
萬芳社區	台北小巨蛋	30	24	12
萬芳社區	南京三民	30	24	12
萬芳社區	松山	35	28	14
萬芳社區	輔大	50	40	20
萬芳社區	新莊	45	36	18
萬芳社區	頭前庄	45	36	18
萬芳社區	先嗇宮	45	36	18
萬芳社區	三重	40	32	16
萬芳社區	菜寮	40	32	16
萬芳社區	台北橋	35	28	14
萬芳社區	大橋頭	35	28	14
萬芳社區	民權西路	35	28	14
萬芳社區	中山國小	35	28	14
萬芳社區	行天宮	30	24	12
萬芳社區	松江南京	30	24	12
萬芳社區	忠孝新生	30	24	12
萬芳社區	東門	25	20	10
萬芳社區	蘆洲	45	36	18
萬芳社區	三民高中	45	36	18
萬芳社區	徐匯中學	40	32	16
萬芳社區	三和國中	40	32	16
萬芳社區	三重國小	40	32	16
萬芳社區	迴龍	55	44	22
萬芳社區	丹鳳	50	40	20
木柵	松山機場	35	28	14
木柵	中山國中	30	24	12
木柵	南京東路	30	24	12
木柵	忠孝復興	25	20	10
木柵	大安	25	20	10
木柵	科技大樓	25	20	10
木柵	六張犁	20	16	8
木柵	麟光	20	16	8
木柵	辛亥	20	16	8
木柵	萬芳醫院	20	16	8
木柵	萬芳社區	20	16	8
木柵	木柵	20	16	8
木柵	動物園	20	16	8
木柵	大直	35	28	14
木柵	劍南路	40	32	16
木柵	西湖	40	32	16
木柵	港墘	45	36	18
木柵	文德	45	36	18
木柵	內湖	45	36	18
木柵	大湖公園	45	36	18
木柵	葫洲	45	36	18
木柵	東湖	45	36	18
木柵	南港軟體園區	40	32	16
木柵	南港展覽館	40	32	16
木柵	小碧潭	45	36	18
木柵	新店	45	36	18
木柵	新店市公所	45	36	18
木柵	七張	40	32	16
木柵	大坪林	40	32	16
木柵	景美	40	32	16
木柵	萬隆	35	28	14
木柵	公館	35	28	14
木柵	台電大樓	30	24	12
木柵	古亭	30	24	12
木柵	中正紀念堂	30	24	12
木柵	小南門	30	24	12
木柵	頂溪	35	28	14
木柵	永安市場	35	28	14
木柵	景安	40	32	16
木柵	南勢角	40	32	16
木柵	臺大醫院	30	24	12
木柵	台北車站	30	24	12
木柵	台北車站	30	24	12
木柵	中山	35	28	14
木柵	雙連	35	28	14
木柵	民權西路	35	28	14
木柵	圓山	35	28	14
木柵	劍潭	40	32	16
木柵	士林	40	32	16
木柵	芝山	40	32	16
木柵	明德	45	36	18
木柵	石牌	45	36	18
木柵	唭哩岸	45	36	18
木柵	奇岩	50	40	20
木柵	北投	50	40	20
木柵	新北投	50	40	20
木柵	復興崗	50	40	20
木柵	忠義	55	44	22
木柵	關渡	55	44	22
木柵	竹圍	60	48	24
木柵	紅樹林	60	48	24
木柵	淡水	65	52	26
木柵	頂埔	55	44	22
木柵	永寧	55	44	22
木柵	土城	50	40	20
木柵	海山	50	40	20
木柵	亞東醫院	45	36	18
木柵	府中	45	36	18
木柵	板橋	45	36	18
木柵	新埔	40	32	16
木柵	江子翠	40	32	16
木柵	龍山寺	35	28	14
木柵	西門	35	28	14
木柵	善導寺	30	24	12
木柵	忠孝新生	30	24	12
木柵	忠孝復興	25	20	10
木柵	忠孝敦化	30	24	12
木柵	國父紀念館	30	24	12
木柵	市政府	30	24	12
木柵	永春	30	24	12
木柵	後山埤	35	28	14
木柵	昆陽	35	28	14
木柵	南港	40	32	16
木柵	南港展覽館	40	32	16
木柵	象山	30	24	12
木柵	世貿中心	30	24	12
木柵	信義安和	25	20	10
木柵	大安	25	20	10
木柵	大安森林公園	25	20	10
木柵	北門	35	28	14
木柵	中山	35	28	14
木柵	松江南京	30	24	12
木柵	南京復興	30	24	12
木柵	台北小巨蛋	30	24	12
木柵	南京三民	35	28	14
木柵	松山	35	28	14
木柵	輔大	50	40	20
木柵	新莊	45	36	18
木柵	頭前庄	45	36	18
木柵	先嗇宮	45	36	18
木柵	三重	40	32	16
木柵	菜寮	40	32	16
木柵	台北橋	40	32	16
木柵	大橋頭	35	28	14
木柵	民權西路	35	28	14
木柵	中山國小	35	28	14
木柵	行天宮	30	24	12
木柵	松江南京	30	24	12
木柵	忠孝新生	30	24	12
木柵	東門	30	24	12
木柵	蘆洲	45	36	18
木柵	三民高中	45	36	18
木柵	徐匯中學	40	32	16
木柵	三和國中	40	32	16
木柵	三重國小	40	32	16
木柵	迴龍	55	44	22
木柵	丹鳳	55	44	22
動物園	松山機場	35	28	14
動物園	中山國中	30	24	12
動物園	南京東路	30	24	12
動物園	忠孝復興	30	24	12
動物園	大安	25	20	10
動物園	科技大樓	25	20	10
動物園	六張犁	25	20	10
動物園	麟光	20	16	8
動物園	辛亥	20	16	8
動物園	萬芳醫院	20	16	8
動物園	萬芳社區	20	16	8
動物園	木柵	20	16	8
動物園	動物園	20	16	8
動物園	大直	40	32	16
動物園	劍南路	40	32	16
動物園	西湖	45	36	18
動物園	港墘	45	36	18
動物園	文德	45	36	18
動物園	內湖	50	40	20
動物園	大湖公園	50	40	20
動物園	葫洲	45	36	18
動物園	東湖	45	36	18
動物園	南港軟體園區	40	32	16
動物園	南港展覽館	40	32	16
動物園	小碧潭	45	36	18
動物園	新店	45	36	18
動物園	新店市公所	45	36	18
動物園	七張	40	32	16
動物園	大坪林	40	32	16
動物園	景美	40	32	16
動物園	萬隆	35	28	14
動物園	公館	35	28	14
動物園	台電大樓	35	28	14
動物園	古亭	30	24	12
動物園	中正紀念堂	30	24	12
動物園	小南門	35	28	14
動物園	頂溪	35	28	14
動物園	永安市場	35	28	14
動物園	景安	40	32	16
動物園	南勢角	40	32	16
動物園	臺大醫院	35	28	14
動物園	台北車站	35	28	14
動物園	台北車站	35	28	14
動物園	中山	35	28	14
動物園	雙連	35	28	14
動物園	民權西路	35	28	14
動物園	圓山	35	28	14
動物園	劍潭	40	32	16
動物園	士林	40	32	16
動物園	芝山	45	36	18
動物園	明德	45	36	18
動物園	石牌	45	36	18
動物園	唭哩岸	50	40	20
動物園	奇岩	50	40	20
動物園	北投	50	40	20
動物園	新北投	50	40	20
動物園	復興崗	55	44	22
動物園	忠義	55	44	22
動物園	關渡	55	44	22
動物園	竹圍	60	48	24
動物園	紅樹林	60	48	24
動物園	淡水	65	52	26
動物園	頂埔	55	44	22
動物園	永寧	55	44	22
動物園	土城	55	44	22
動物園	海山	50	40	20
動物園	亞東醫院	50	40	20
動物園	府中	45	36	18
動物園	板橋	45	36	18
動物園	新埔	45	36	18
動物園	江子翠	40	32	16
動物園	龍山寺	35	28	14
動物園	西門	35	28	14
動物園	善導寺	30	24	12
動物園	忠孝新生	30	24	12
動物園	忠孝復興	30	24	12
動物園	忠孝敦化	30	24	12
動物園	國父紀念館	30	24	12
動物園	市政府	30	24	12
動物園	永春	35	28	14
動物園	後山埤	35	28	14
動物園	昆陽	35	28	14
動物園	南港	40	32	16
動物園	南港展覽館	40	32	16
動物園	象山	30	24	12
動物園	世貿中心	30	24	12
動物園	信義安和	30	24	12
動物園	大安	25	20	10
動物園	大安森林公園	30	24	12
動物園	北門	35	28	14
動物園	中山	35	28	14
動物園	松江南京	30	24	12
動物園	南京復興	30	24	12
動物園	台北小巨蛋	30	24	12
動物園	南京三民	35	28	14
動物園	松山	35	28	14
動物園	輔大	50	40	20
動物園	新莊	50	40	20
動物園	頭前庄	45	36	18
動物園	先嗇宮	45	36	18
動物園	三重	40	32	16
動物園	菜寮	40	32	16
動物園	台北橋	40	32	16
動物園	大橋頭	35	28	14
動物園	民權西路	35	28	14
動物園	中山國小	35	28	14
動物園	行天宮	35	28	14
動物園	松江南京	30	24	12
動物園	忠孝新生	30	24	12
動物園	東門	30	24	12
動物園	蘆洲	45	36	18
動物園	三民高中	45	36	18
動物園	徐匯中學	45	36	18
動物園	三和國中	40	32	16
動物園	三重國小	40	32	16
動物園	迴龍	55	44	22
動物園	丹鳳	55	44	22
大直	松山機場	20	16	8
大直	中山國中	20	16	8
大直	南京東路	20	16	8
大直	忠孝復興	25	20	10
大直	大安	25	20	10
大直	科技大樓	25	20	10
大直	六張犁	30	24	12
大直	麟光	30	24	12
大直	辛亥	35	28	14
大直	萬芳醫院	35	28	14
大直	萬芳社區	35	28	14
大直	木柵	35	28	14
大直	動物園	40	32	16
大直	大直	20	16	8
大直	劍南路	20	16	8
